date,home_team,away_team,home_score,away_score,result,competition,country,season,round,neutral,source,source_file,div_code
1997-05-18,Hercules,Valencia,0.0,2.0,A,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,La Coruna,Sp Gijon,0.0,0.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,Oviedo,Compostela,2.0,2.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,Real Madrid,Valladolid,1.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,Santander,Zaragoza,1.0,2.0,A,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,Sociedad,Ath Madrid,1.0,1.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,Vallecano,Logrones,1.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-18,Belenenses,Est Amadora,0.0,0.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-18,Benfica,Leca,1.0,0.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-18,Gil Vicente,Rio Ave,2.0,2.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-18,Leiria,Espinho,2.0,2.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-18,Setubal,Farense,0.0,1.0,A,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-18,Sp Braga,Maritimo,0.0,0.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-18,Anderlecht,Charleroi,6.0,0.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Antwerp,Club Brugge,2.0,1.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Cercle Brugge,Germinal,2.0,3.0,A,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Gent,Molenbeek,2.0,0.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Harelbeke,Standard,2.0,3.0,A,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Lierse,Genk,5.0,2.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Lommel,Aalst,2.0,2.0,D,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Mouscron,Mechelen,4.0,0.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,St Truiden,Lokeren,0.0,1.0,A,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-18,Bologna,Vicenza,0.0,0.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Juventus,Parma,1.0,1.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Milan,Lazio,2.0,2.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Napoli,Fiorentina,2.0,2.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Piacenza,Cagliari,1.0,1.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Reggiana,Perugia,1.0,4.0,A,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Roma,Inter,1.0,1.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Sampdoria,Udinese,4.0,0.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Verona,Atalanta,1.0,1.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-18,Aris,Kalamata,0.0,0.0,D,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Edessaikos,Apollon,0.0,1.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Ionikos,Heracles,2.0,0.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Kastoria,Veroia,1.0,2.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Kavala,PAOK,0.0,3.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Panahaiki,Athinaikos,3.0,0.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Panathinaikos,OFI,1.0,1.0,D,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Paniliakos,AEK,0.0,2.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Xanthi,Olympiakos,3.0,5.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-18,Altay,Bursaspor,1.0,1.0,D,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Besiktas,Antalyaspor,4.0,0.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Dardanelspor,Sariyer,1.0,0.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Denizlispor,Kocaelispor,0.0,0.0,D,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Galatasaray,Ankaragucu,5.0,1.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Gaziantepspor,Vanspor,0.0,1.0,A,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Genclerbirligi,Fenerbahce,4.0,1.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Samsunspor,Trabzonspor,0.0,2.0,A,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-18,Zeytinburnu,Istanbulspor,0.0,2.0,A,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-19,Feyenoord,Sparta,6.0,1.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-19,Celta,Barcelona,1.0,3.0,A,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-23,Atalanta,Juventus,1.0,1.0,D,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-24,Bayern Munich,Stuttgart,4.0,2.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Bielefeld,Hansa Rostock,1.0,3.0,A,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Bochum,St Pauli,6.0,0.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Duisburg,M'gladbach,4.0,2.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,FC Koln,Leverkusen,4.0,0.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Hamburg,Dortmund,2.0,1.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Karlsruhe,Munich 1860,3.0,0.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Schalke 04,Freiburg,0.0,2.0,A,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Werder Bremen,Dusseldorf,1.0,0.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-24,Barcelona,La Coruna,1.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-24,Auxerre,Nice,3.0,1.0,H,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Cannes,Nancy,0.0,1.0,A,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Le Havre,Bordeaux,1.0,2.0,A,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Lens,Caen,0.0,0.0,D,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Lyon,Marseille,8.0,0.0,H,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Metz,Lille,1.0,0.0,H,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Monaco,Nantes,2.0,1.0,H,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Montpellier,Guingamp,1.0,0.0,H,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Paris SG,Strasbourg,2.0,1.0,H,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Rennes,Bastia,1.0,3.0,A,Ligue 1,France,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/F1.csv,F1
1997-05-24,Porto,Benfica,3.0,1.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Feyenoord,Heerenveen,4.0,2.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,For Sittard,Ajax,2.0,1.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Graafschap,Roda JC,5.0,2.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Groningen,Sparta,1.0,2.0,A,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,PSV Eindhoven,Willem II,3.0,1.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Twente,NAC Breda,4.0,0.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Vitesse,Nijmegen,1.0,1.0,D,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Volendam,Utrecht,5.0,2.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Waalwijk,AZ Alkmaar,5.0,0.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-25,Ath Bilbao,Real Madrid,1.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Ath Madrid,Extremadura,1.0,1.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Compostela,Espanol,3.0,1.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Logrones,Oviedo,1.0,1.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Sevilla,Vallecano,2.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Sp Gijon,Hercules,2.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Tenerife,Santander,2.0,2.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Valladolid,Celta,0.0,1.0,A,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Zaragoza,Sociedad,3.0,0.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-25,Boavista,Salgueiros,5.0,0.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Espinho,Desp. Chaves,1.0,1.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Farense,Leiria,4.0,0.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Guimaraes,Belenenses,1.0,0.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Leca,Sp Braga,0.0,0.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Maritimo,Gil Vicente,6.0,0.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Rio Ave,Setubal,1.0,0.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-25,Aalst,Mouscron,0.0,0.0,D,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Charleroi,Cercle Brugge,1.0,3.0,A,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Club Brugge,Gent,1.0,0.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Genk,St Truiden,1.0,1.0,D,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Germinal,Antwerp,6.0,3.0,H,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Lokeren,Lommel,3.0,3.0,D,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Mechelen,Anderlecht,0.0,2.0,A,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Molenbeek,Harelbeke,2.0,2.0,D,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Standard,Lierse,0.0,3.0,A,Pro League,Belgium,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/B1.csv,B1
1997-05-25,Cagliari,Sampdoria,3.0,4.0,A,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Fiorentina,Reggiana,3.0,0.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Inter,Napoli,3.0,2.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Lazio,Verona,4.0,1.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Parma,Bologna,1.0,0.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Perugia,Roma,2.0,0.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Udinese,Piacenza,4.0,0.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,Vicenza,Milan,2.0,0.0,H,Serie A,Italy,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/I1.csv,I1
1997-05-25,AEK,Xanthi,2.0,1.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Apollon,Aris,1.0,2.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Athinaikos,Edessaikos,5.0,2.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Heracles,Panathinaikos,0.0,2.0,A,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Kalamata,Ionikos,2.0,0.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Olympiakos,Kavala,6.0,0.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,PAOK,Kastoria,6.0,0.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Panahaiki,Paniliakos,1.0,1.0,D,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Veroia,OFI,2.0,0.0,H,Super League Greece,Greece,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/G1.csv,G1
1997-05-25,Ankaragucu,Besiktas,0.0,2.0,A,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Antalyaspor,Zeytinburnu,1.0,0.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Bursaspor,Galatasaray,2.0,3.0,A,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Fenerbahce,Denizlispor,7.0,0.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Istanbulspor,Dardanelspor,4.0,2.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Kocaelispor,Samsunspor,2.0,5.0,A,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Sariyer,Genclerbirligi,2.0,1.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Trabzonspor,Gaziantepspor,5.0,0.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-25,Vanspor,Altay,3.0,0.0,H,Super Lig,Turkey,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/T1.csv,T1
1997-05-26,Valencia,Betis,1.0,1.0,D,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-26,Sp Lisbon,Est Amadora,0.0,0.0,D,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-30,Benfica,Guimaraes,0.0,2.0,A,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-05-31,Dortmund,FC Koln,2.0,1.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Dusseldorf,Hamburg,1.0,1.0,D,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Freiburg,Karlsruhe,1.0,1.0,D,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Hansa Rostock,Schalke 04,0.0,1.0,A,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Leverkusen,Bochum,2.0,0.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,M'gladbach,Bayern Munich,2.0,2.0,D,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Munich 1860,Werder Bremen,0.0,3.0,A,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,St Pauli,Duisburg,0.0,2.0,A,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Stuttgart,Bielefeld,4.0,2.0,H,Bundesliga,Germany,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/D1.csv,D1
1997-05-31,Nijmegen,Graafschap,2.0,1.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-05-31,Betis,Sp Gijon,0.0,1.0,A,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-31,Vallecano,Valencia,3.0,1.0,H,La Liga,Spain,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/SP1.csv,SP1
1997-05-31,Sp Braga,Porto,2.0,1.0,H,Primeira Liga,Portugal,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/P1.csv,P1
1997-06-01,AZ Alkmaar,Twente,1.0,2.0,A,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
1997-06-01,Ajax,Vitesse,4.0,0.0,H,Eredivisie,Netherlands,1996-1997,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (28)/N1.csv,N1
