head_to_head_goal_diff,home_team_avg_scored,home_team_avg_conceded,away_team_avg_scored,away_team_avg_conceded,home_team_Argentina,home_team_Bolivia,home_team_Brazil,home_team_Chile,home_team_Colombia,home_team_Ecuador,home_team_Paraguay,home_team_Peru,home_team_Uruguay,home_team_Venezuela,away_team_Argentina,away_team_Bolivia,away_team_Brazil,away_team_Chile,away_team_Colombia,away_team_Ecuador,away_team_Paraguay,away_team_Peru,away_team_Uruguay,away_team_Venezuela,home_team_confederation_CONMEBOL,away_team_confederation_CONMEBOL
1.0,1.7,1.5,1.3333333333333333,1.6666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
0.75,1.5,1.3,0.6666666666666666,0.8888888888888888,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
1.3,1.0,1.1111111111111112,0.5555555555555556,1.6666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1.3,1.0,1.1111111111111112,0.6666666666666666,1.8888888888888888,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
0.7619047619047619,1.2,1.0,0.8,1.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
0.7142857142857143,1.1111111111111112,0.7777777777777778,1.2,1.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.2,1.2222222222222223,0.5555555555555556,0.5,1.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0.8125,1.0,1.1,0.3333333333333333,2.7777777777777777,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
0.5294117647058824,2.4444444444444446,0.4444444444444444,0.6,0.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.5294117647058824,1.1,1.0,0.8,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.5294117647058824,1.4444444444444444,0.5555555555555556,0.6,1.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0.5294117647058824,2.4,0.6,1.1,1.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.5333333333333333,2.3,0.7,0.6,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1.0,1.3,0.7,0.3,2.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
0.7619047619047619,1.4,1.3,0.9,1.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
0.4117647058823529,1.0,0.7,1.1111111111111112,1.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1.7142857142857142,1.4,0.5,0.8,3.1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0.5,1.6,1.1,2.2222222222222223,1.2222222222222223,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True
1.3,1.1,1.0,0.5,1.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1.3333333333333333,1.6666666666666667,1.1111111111111112,1.0,0.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1.0,2.4,0.4,1.0,1.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.6923076923076923,2.4,1.2,1.3,1.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
2.0,2.4,0.9,0.6,3.2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
0.5,1.1,0.9,0.3,2.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
1.5,2.7,1.3,0.9,1.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.9333333333333333,1.8,0.5,0.7,1.8,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
0.46153846153846156,1.7,1.4,1.2,1.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1.736842105263158,1.6,0.8,0.6,3.3,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True
0.4090909090909091,1.2,1.0,0.9,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
0.2,1.3,0.7,0.6,1.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
-0.07692307692307693,2.4,0.3,1.3,1.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.3333333333333333,0.8,1.0,2.3,1.1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
0.2222222222222222,2.5,0.9,1.0,1.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.4,1.9,1.0,0.7,1.8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1.1666666666666667,2.6,1.3,1.3,1.4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
-0.05555555555555555,1.7,1.3,0.9,1.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0.75,1.8,0.5,0.4,2.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
1.3,0.9,1.0,0.6,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0.5294117647058824,1.5,0.7,0.6,1.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0.1875,1.7,0.7,0.9,1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1.5,1.8,1.1,1.0,1.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
0.7142857142857143,1.1,0.6,1.0,1.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0.5,2.4,0.5,2.0,1.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
0.7368421052631579,1.3,0.7,0.7,3.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
0.26666666666666666,2.5,0.8,1.0,1.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1.4705882352941178,0.7,1.1,1.2,1.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0.8823529411764706,0.8,0.8,1.6,1.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.8125,1.4,1.4,0.6,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
0.3333333333333333,2.3,0.7,1.1,1.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0.2,1.8,0.9,0.8,1.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0.2,1.3,1.2,1.8,1.4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
0.7857142857142857,1.6,1.0,1.0,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
