date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_confederation,home_team_ranking,away_team_confederation,away_team_ranking
1991-07-21,Argentina,Colombia,2,1,Copa América,Santiago,Chile,True,CONMEBOL,1886.0,CONMEBOL,1679.0
1991-07-27,Japan,South Korea,0,1,Friendly,Nagasaki,Japan,False,AFC,1653.0,AFC,1575.0
1991-09-04,Spain,Uruguay,2,1,Friendly,Oviedo,Spain,False,UEFA,1855.0,CONMEBOL,1679.0
1991-10-12,Spain,France,1,2,UEFA Euro qualification,Seville,Spain,False,UEFA,1855.0,UEFA,1853.0
1991-11-20,Mexico,Uruguay,1,1,Friendly,Veracruz,Mexico,False,CONCACAF,1647.0,CONMEBOL,1679.0
1992-01-12,Senegal,Nigeria,1,2,African Cup of Nations,Dakar,Senegal,False,CAF,1630.0,CAF,1481.0
1992-03-25,Italy,Germany,1,0,Friendly,Turin,Italy,False,UEFA,1718.0,UEFA,1717.0
1992-04-30,Uruguay,Brazil,1,0,Friendly,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
1992-05-30,Japan,Argentina,0,1,Kirin Cup,Tokyo,Japan,False,AFC,1653.0,CONMEBOL,1886.0
1992-07-31,Brazil,Mexico,5,0,Friendly,Los Angeles,United States,True,CONMEBOL,1776.0,CONCACAF,1647.0
1992-08-02,Mexico,Colombia,0,0,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
1992-08-22,Japan,South Korea,0,0,Dynasty Cup,Beijing,China PR,True,AFC,1653.0,AFC,1575.0
1992-08-26,France,Brazil,0,2,Friendly,Paris,France,False,UEFA,1853.0,CONMEBOL,1776.0
1992-08-29,Japan,South Korea,2,2,Dynasty Cup,Beijing,China PR,True,AFC,1653.0,AFC,1575.0
1992-09-23,Uruguay,Argentina,0,0,Copa Lipton,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
1992-10-14,Germany,Mexico,1,1,Friendly,Dresden,Germany,False,UEFA,1717.0,CONCACAF,1647.0
1992-11-25,Brazil,Uruguay,1,2,Friendly,Campina Grande,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
1992-12-16,Brazil,Germany,3,1,Friendly,Porto Alegre,Brazil,False,CONMEBOL,1776.0,UEFA,1717.0
1992-12-20,Uruguay,Germany,1,4,Friendly,Montevideo,Uruguay,False,CONMEBOL,1679.0,UEFA,1717.0
1993-01-20,Italy,Mexico,2,0,Friendly,Florence,Italy,False,UEFA,1718.0,CONCACAF,1647.0
1993-01-27,Spain,Mexico,1,1,Friendly,Las Palmas,Spain,False,UEFA,1855.0,CONCACAF,1647.0
1993-02-18,Argentina,Brazil,1,1,Friendly,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
1993-06-10,Brazil,Germany,3,3,USA Cup,"Washington, D.C.",United States,True,CONMEBOL,1776.0,UEFA,1717.0
1993-06-16,Colombia,Mexico,2,1,Copa América,Machala,Ecuador,True,CONMEBOL,1679.0,CONCACAF,1647.0
1993-06-20,Argentina,Mexico,1,1,Copa América,Guayaquil,Ecuador,True,CONMEBOL,1886.0,CONCACAF,1647.0
1993-06-23,Argentina,Colombia,1,1,Copa América,Guayaquil,Ecuador,True,CONMEBOL,1886.0,CONMEBOL,1679.0
1993-06-26,Colombia,Uruguay,1,1,Copa América,Guayaquil,Ecuador,True,CONMEBOL,1679.0,CONMEBOL,1679.0
1993-06-27,Brazil,Argentina,1,1,Copa América,Guayaquil,Ecuador,True,CONMEBOL,1776.0,CONMEBOL,1886.0
1993-07-01,Colombia,Argentina,0,0,Copa América,Guayaquil,Ecuador,True,CONMEBOL,1679.0,CONMEBOL,1886.0
1993-07-04,Argentina,Mexico,2,1,Copa América,Guayaquil,Ecuador,True,CONMEBOL,1886.0,CONCACAF,1647.0
1993-08-08,Brazil,Mexico,1,1,Friendly,Maceió,Brazil,False,CONMEBOL,1776.0,CONCACAF,1647.0
1993-08-15,Colombia,Argentina,2,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
1993-08-15,Uruguay,Brazil,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
1993-09-05,Argentina,Colombia,0,5,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
1993-09-19,Brazil,Uruguay,2,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
1993-10-13,Germany,Uruguay,5,0,Friendly,Karlsruhe,Germany,False,UEFA,1717.0,CONMEBOL,1679.0
1993-10-25,Japan,South Korea,1,0,FIFA World Cup qualification,Doha,Qatar,True,AFC,1653.0,AFC,1575.0
1993-11-17,Germany,Brazil,2,1,Friendly,Cologne,Germany,False,UEFA,1717.0,CONMEBOL,1776.0
1993-12-15,Argentina,Germany,2,1,Friendly,Miami,United States,True,CONMEBOL,1886.0,UEFA,1717.0
1993-12-16,Mexico,Brazil,0,1,Friendly,Guadalajara,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
1993-12-22,Mexico,Germany,0,0,Friendly,Mexico City,Mexico,False,CONCACAF,1647.0,UEFA,1717.0
1994-02-16,Italy,France,0,1,Friendly,Naples,Italy,False,UEFA,1718.0,UEFA,1853.0
1994-02-26,Colombia,South Korea,2,2,Friendly,Monterey Park,United States,True,CONMEBOL,1679.0,AFC,1575.0
1994-03-02,Mexico,Colombia,0,0,Friendly,Mexico City,Mexico,False,CONCACAF,1647.0,CONMEBOL,1679.0
1994-03-23,Brazil,Argentina,2,0,Friendly,Recife,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
1994-03-23,Germany,Italy,2,1,Friendly,Stuttgart,Germany,False,UEFA,1717.0,UEFA,1718.0
1994-04-17,Colombia,Nigeria,1,0,Friendly,Armenia,Colombia,False,CONMEBOL,1679.0,CAF,1481.0
1994-05-29,Japan,France,1,4,Kirin Cup,Tokyo,Japan,False,AFC,1653.0,UEFA,1853.0
1994-06-17,Spain,South Korea,2,2,FIFA World Cup,Dallas,United States,True,UEFA,1855.0,AFC,1575.0
1994-06-21,Germany,Spain,1,1,FIFA World Cup,Chicago,United States,True,UEFA,1717.0,UEFA,1855.0
1994-06-25,Argentina,Nigeria,2,1,FIFA World Cup,Foxborough,United States,True,CONMEBOL,1886.0,CAF,1481.0
1994-06-27,Germany,South Korea,3,2,FIFA World Cup,Dallas,United States,True,UEFA,1717.0,AFC,1575.0
1994-06-28,Italy,Mexico,1,1,FIFA World Cup,"Washington, D.C.",United States,True,UEFA,1718.0,CONCACAF,1647.0
1994-07-05,Nigeria,Italy,1,2,FIFA World Cup,Foxborough,United States,True,CAF,1481.0,UEFA,1718.0
1994-07-09,Italy,Spain,2,1,FIFA World Cup,Foxborough,United States,True,UEFA,1718.0,UEFA,1855.0
1994-07-17,Brazil,Italy,0,0,FIFA World Cup,Pasadena,United States,True,CONMEBOL,1776.0,UEFA,1718.0
1994-10-11,Japan,South Korea,2,3,Asian Games,Hiroshima,Japan,False,AFC,1653.0,AFC,1575.0
1995-01-06,Japan,Nigeria,0,3,Confederations Cup,Riyadh,Saudi Arabia,True,AFC,1653.0,CAF,1481.0
1995-01-08,Japan,Argentina,1,5,Confederations Cup,Riyadh,Saudi Arabia,True,AFC,1653.0,CONMEBOL,1886.0
1995-01-10,Nigeria,Argentina,0,0,Confederations Cup,Riyadh,Saudi Arabia,True,CAF,1481.0,CONMEBOL,1886.0
1995-01-13,Mexico,Nigeria,1,1,Confederations Cup,Riyadh,Saudi Arabia,True,CONCACAF,1647.0,CAF,1481.0
1995-01-18,Spain,Uruguay,2,2,Friendly,La Coruña,Spain,False,UEFA,1855.0,CONMEBOL,1679.0
1995-01-31,South Korea,Colombia,1,0,Lunar New Year Cup,So Kon Po,Hong Kong,True,AFC,1575.0,CONMEBOL,1679.0
1995-02-01,Mexico,Uruguay,1,0,Friendly,San Diego,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
1995-02-21,Japan,South Korea,1,1,Dynasty Cup,Victoria,Hong Kong,True,AFC,1653.0,AFC,1575.0
1995-02-22,Spain,Germany,0,0,Friendly,Jerez de la Frontera,Spain,False,UEFA,1855.0,UEFA,1717.0
1995-02-26,Japan,South Korea,2,2,Dynasty Cup,Victoria,Hong Kong,True,AFC,1653.0,AFC,1575.0
1995-03-22,Colombia,Uruguay,2,1,Friendly,Medellín,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
1995-06-06,Brazil,Japan,3,0,Friendly,Liverpool,England,True,CONMEBOL,1776.0,AFC,1653.0
1995-06-17,Colombia,Nigeria,1,0,USA Cup,Piscataway,United States,True,CONMEBOL,1679.0,CAF,1481.0
1995-06-21,Germany,Italy,2,0,Friendly,Zürich,Switzerland,True,UEFA,1717.0,UEFA,1718.0
1995-06-21,Mexico,Colombia,0,0,USA Cup,"Washington, D.C.",United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
1995-06-24,Mexico,Nigeria,2,1,USA Cup,Dallas,United States,True,CONCACAF,1647.0,CAF,1481.0
1995-07-13,Brazil,Colombia,3,0,Copa América,Rivera,Uruguay,True,CONMEBOL,1776.0,CONMEBOL,1679.0
1995-07-13,Uruguay,Mexico,1,1,Copa América,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONCACAF,1647.0
1995-07-17,Brazil,Argentina,2,2,Copa América,Rivera,Uruguay,True,CONMEBOL,1776.0,CONMEBOL,1886.0
1995-07-19,Uruguay,Colombia,2,0,Copa América,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
1995-07-23,Uruguay,Brazil,1,1,Copa América,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
1995-08-09,Japan,Brazil,1,5,Friendly,Tokyo,Japan,False,AFC,1653.0,CONMEBOL,1776.0
1995-08-12,South Korea,Brazil,0,1,Friendly,Suwon,South Korea,False,AFC,1575.0,CONMEBOL,1776.0
1995-09-20,Spain,Argentina,2,1,Friendly,Madrid,Spain,False,UEFA,1855.0,CONMEBOL,1886.0
1995-10-11,Argentina,Colombia,0,0,Friendly,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
1995-10-11,Brazil,Uruguay,2,0,Friendly,Salvador,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
1995-11-08,Argentina,Brazil,0,1,Friendly,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
1995-11-29,Mexico,Colombia,2,2,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
1995-12-20,Brazil,Colombia,3,1,Friendly,Manaus,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
1996-01-21,Mexico,Brazil,2,0,Gold Cup,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1776.0
1996-05-29,Japan,Mexico,3,2,Kirin Cup,Fukuoka,Japan,False,AFC,1653.0,CONCACAF,1647.0
1996-06-01,Germany,France,0,1,Friendly,Stuttgart,Germany,False,UEFA,1717.0,UEFA,1853.0
1996-06-15,France,Spain,1,1,UEFA Euro,Leeds,England,True,UEFA,1853.0,UEFA,1855.0
1996-06-19,Italy,Germany,0,0,UEFA Euro,Manchester,England,True,UEFA,1718.0,UEFA,1717.0
1996-07-07,Colombia,Uruguay,3,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
1996-08-25,Japan,Uruguay,5,3,Friendly,Osaka,Japan,False,AFC,1653.0,CONMEBOL,1679.0
1996-08-31,France,Mexico,2,0,Friendly,Paris,France,False,UEFA,1853.0,CONCACAF,1647.0
1996-11-23,South Korea,Colombia,4,1,Friendly,Suwon,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
1997-01-12,Uruguay,Argentina,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
1997-02-12,Colombia,Argentina,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
1997-04-30,Brazil,Mexico,4,0,Friendly,Miami,United States,True,CONMEBOL,1776.0,CONCACAF,1647.0
1997-05-21,Japan,South Korea,1,1,Friendly,Tokyo,Japan,False,AFC,1653.0,AFC,1575.0
1997-06-03,France,Brazil,1,1,Tournoi de France,Lyon,France,False,UEFA,1853.0,CONMEBOL,1776.0
1997-06-08,Italy,Brazil,3,3,Tournoi de France,Lyon,France,True,UEFA,1718.0,CONMEBOL,1776.0
1997-06-08,Uruguay,Colombia,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
1997-06-11,France,Italy,2,2,Tournoi de France,Paris,France,False,UEFA,1853.0,UEFA,1718.0
1997-06-13,Mexico,Colombia,2,1,Copa América,Santa Cruz,Bolivia,True,CONCACAF,1647.0,CONMEBOL,1679.0
1997-06-16,Brazil,Mexico,3,2,Copa América,Santa Cruz,Bolivia,True,CONMEBOL,1776.0,CONCACAF,1647.0
1997-06-19,Brazil,Colombia,2,0,Copa América,Santa Cruz,Bolivia,True,CONMEBOL,1776.0,CONMEBOL,1679.0
1997-08-10,South Korea,Brazil,1,2,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1776.0
1997-08-13,Japan,Brazil,0,3,Friendly,Osaka,Japan,False,AFC,1653.0,CONMEBOL,1776.0
1997-09-28,Japan,South Korea,1,2,FIFA World Cup qualification,Tokyo,Japan,False,AFC,1653.0,AFC,1575.0
1997-10-12,Argentina,Uruguay,0,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
1997-11-01,South Korea,Japan,0,2,FIFA World Cup qualification,Seoul,South Korea,False,AFC,1575.0,AFC,1653.0
1997-11-16,Argentina,Colombia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
1997-12-16,Brazil,Mexico,3,2,Confederations Cup,Riyadh,Saudi Arabia,True,CONMEBOL,1776.0,CONCACAF,1647.0
1998-01-28,France,Spain,1,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1855.0
1998-03-01,Japan,South Korea,2,1,Dynasty Cup,Yokohama,Japan,False,AFC,1653.0,AFC,1575.0
1998-03-25,Germany,Brazil,1,2,Friendly,Stuttgart,Germany,False,UEFA,1717.0,CONMEBOL,1776.0
1998-04-01,South Korea,Japan,2,1,Friendly,Seoul,South Korea,False,AFC,1575.0,AFC,1653.0
1998-04-22,Germany,Nigeria,1,0,Friendly,Cologne,Germany,False,UEFA,1717.0,CAF,1481.0
1998-04-29,Brazil,Argentina,0,1,Friendly,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
1998-05-30,Germany,Colombia,3,1,Friendly,Frankfurt am Main,Germany,False,UEFA,1717.0,CONMEBOL,1679.0
1998-05-31,Japan,Mexico,1,2,Friendly,Lausanne,Switzerland,True,AFC,1653.0,CONCACAF,1647.0
1998-06-13,South Korea,Mexico,1,3,FIFA World Cup,Lyon,France,True,AFC,1575.0,CONCACAF,1647.0
1998-06-13,Spain,Nigeria,2,3,FIFA World Cup,Nantes,France,True,UEFA,1855.0,CAF,1481.0
1998-06-14,Argentina,Japan,1,0,FIFA World Cup,Toulouse,France,True,CONMEBOL,1886.0,AFC,1653.0
1998-06-29,Germany,Mexico,2,1,FIFA World Cup,Montpellier,France,True,UEFA,1717.0,CONCACAF,1647.0
1998-07-03,France,Italy,0,0,FIFA World Cup,Saint-Denis,France,False,UEFA,1853.0,UEFA,1718.0
1998-07-12,France,Brazil,3,0,FIFA World Cup,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1776.0
1998-11-18,Italy,Spain,2,2,Friendly,Salerno,Italy,False,UEFA,1718.0,UEFA,1855.0
1998-12-07,Japan,South Korea,0,2,Asian Games,Bangkok,Thailand,True,AFC,1653.0,AFC,1575.0
1999-02-09,Colombia,Germany,3,3,Friendly,Miami,United States,True,CONMEBOL,1679.0,UEFA,1717.0
1999-02-10,Mexico,Argentina,0,1,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
1999-03-28,South Korea,Brazil,1,0,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1776.0
1999-03-31,Japan,Brazil,0,2,Friendly,Tokyo,Japan,False,AFC,1653.0,CONMEBOL,1776.0
1999-06-09,Mexico,Argentina,2,2,Friendly,Chicago,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
1999-06-12,South Korea,Mexico,1,1,Korea Cup,Seoul,South Korea,False,AFC,1575.0,CONCACAF,1647.0
1999-07-01,Uruguay,Colombia,0,1,Copa América,Asunción,Paraguay,True,CONMEBOL,1679.0,CONMEBOL,1679.0
1999-07-03,Brazil,Mexico,2,1,Copa América,Ciudad del Este,Paraguay,True,CONMEBOL,1776.0,CONCACAF,1647.0
1999-07-04,Argentina,Colombia,0,3,Copa América,Luque,Paraguay,True,CONMEBOL,1886.0,CONMEBOL,1679.0
1999-07-07,Uruguay,Argentina,0,2,Copa América,Luque,Paraguay,True,CONMEBOL,1679.0,CONMEBOL,1886.0
1999-07-11,Brazil,Argentina,2,1,Copa América,Ciudad del Este,Paraguay,True,CONMEBOL,1776.0,CONMEBOL,1886.0
1999-07-14,Mexico,Brazil,0,2,Copa América,Ciudad del Este,Paraguay,True,CONCACAF,1647.0,CONMEBOL,1776.0
1999-07-18,Brazil,Uruguay,3,0,Copa América,Asunción,Paraguay,True,CONMEBOL,1776.0,CONMEBOL,1679.0
1999-07-24,Brazil,Germany,4,0,Confederations Cup,Guadalajara,Mexico,True,CONMEBOL,1776.0,UEFA,1717.0
1999-08-04,Mexico,Brazil,4,3,Confederations Cup,Mexico City,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
1999-09-04,Argentina,Brazil,2,0,Friendly,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
1999-09-07,Brazil,Argentina,4,2,Friendly,Porto Alegre,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
1999-10-13,Argentina,Colombia,2,1,Friendly,Córdoba,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
1999-10-20,Mexico,Colombia,0,0,Friendly,San Diego,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
1999-11-13,Spain,Brazil,0,0,Friendly,Vigo,Spain,False,UEFA,1855.0,CONMEBOL,1776.0
1999-11-17,Spain,Argentina,0,2,Friendly,Seville,Spain,False,UEFA,1855.0,CONMEBOL,1886.0
2000-02-05,Japan,Mexico,0,1,Lunar New Year Cup,So Kon Po,Hong Kong,True,AFC,1653.0,CONCACAF,1647.0
2000-02-07,Nigeria,Senegal,2,1,African Cup of Nations,Lagos,Nigeria,False,CAF,1481.0,CAF,1630.0
2000-03-28,Colombia,Brazil,0,0,FIFA World Cup qualification,Bogotá,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2000-03-29,Spain,Italy,2,0,Friendly,Barcelona,Spain,False,UEFA,1855.0,UEFA,1718.0
2000-04-26,South Korea,Japan,1,0,Friendly,Seoul,South Korea,False,AFC,1575.0,AFC,1653.0
2000-06-04,France,Japan,2,2,King Hassan II Tournament,Casablanca,Morocco,True,UEFA,1853.0,AFC,1653.0
2000-06-25,Spain,France,1,2,UEFA Euro,Bruges,Belgium,True,UEFA,1855.0,UEFA,1853.0
2000-06-28,Brazil,Uruguay,1,1,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2000-06-29,Colombia,Argentina,1,3,FIFA World Cup qualification,Bogotá,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2000-07-02,France,Italy,2,1,UEFA Euro,Rotterdam,Netherlands,True,UEFA,1853.0,UEFA,1718.0
2000-07-26,Brazil,Argentina,3,1,FIFA World Cup qualification,São Paulo,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2000-08-15,Colombia,Uruguay,1,0,FIFA World Cup qualification,Bogotá,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2000-08-16,Germany,Spain,4,1,Friendly,Hanover,Germany,False,UEFA,1717.0,UEFA,1855.0
2000-10-08,Argentina,Uruguay,2,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2000-11-15,Brazil,Colombia,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2000-12-20,Japan,South Korea,1,1,Friendly,Tokyo,Japan,False,AFC,1653.0,AFC,1575.0
2000-12-20,Mexico,Argentina,0,2,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
2001-01-31,Mexico,Colombia,2,3,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2001-02-27,France,Germany,1,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1717.0
2001-02-28,Italy,Argentina,1,2,Friendly,Rome,Italy,False,UEFA,1718.0,CONMEBOL,1886.0
2001-03-07,Mexico,Brazil,3,3,Friendly,Guadalajara,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
2001-03-24,France,Japan,5,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,AFC,1653.0
2001-03-28,Spain,France,2,1,Friendly,Valencia,Spain,False,UEFA,1855.0,UEFA,1853.0
2001-04-25,Spain,Japan,1,0,Friendly,Córdoba,Spain,False,UEFA,1855.0,AFC,1653.0
2001-05-30,South Korea,France,0,5,Confederations Cup,Daegu,South Korea,False,AFC,1575.0,UEFA,1853.0
2001-06-01,South Korea,Mexico,2,1,Confederations Cup,Ulsan,South Korea,False,AFC,1575.0,CONCACAF,1647.0
2001-06-03,Argentina,Colombia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2001-06-03,France,Mexico,4,0,Confederations Cup,Ulsan,South Korea,True,UEFA,1853.0,CONCACAF,1647.0
2001-06-04,Japan,Brazil,0,0,Confederations Cup,Kashima,Japan,False,AFC,1653.0,CONMEBOL,1776.0
2001-06-07,France,Brazil,2,1,Confederations Cup,Suwon,South Korea,True,UEFA,1853.0,CONMEBOL,1776.0
2001-06-10,Japan,France,0,1,Confederations Cup,Yokohama,Japan,False,AFC,1653.0,UEFA,1853.0
2001-07-01,Uruguay,Brazil,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2001-07-12,Brazil,Mexico,0,1,Copa América,Cali,Colombia,True,CONMEBOL,1776.0,CONCACAF,1647.0
2001-07-25,Mexico,Uruguay,2,1,Copa América,Pereira,Colombia,True,CONCACAF,1647.0,CONMEBOL,1679.0
2001-07-29,Colombia,Mexico,1,0,Copa América,Bogotá,Colombia,False,CONMEBOL,1679.0,CONCACAF,1647.0
2001-09-05,Argentina,Brazil,2,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2001-09-13,South Korea,Nigeria,2,2,Friendly,Daejeon,South Korea,False,AFC,1575.0,CAF,1481.0
2001-09-16,South Korea,Nigeria,2,1,Friendly,Busan,South Korea,False,AFC,1575.0,CAF,1481.0
2001-10-04,Japan,Senegal,0,2,Friendly,Lens,France,True,AFC,1653.0,CAF,1630.0
2001-10-07,Japan,Nigeria,2,2,Friendly,Southampton,England,True,AFC,1653.0,CAF,1481.0
2001-10-07,Uruguay,Colombia,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2001-11-07,Japan,Italy,1,1,Friendly,Saitama,Japan,False,AFC,1653.0,UEFA,1718.0
2001-11-08,South Korea,Senegal,0,1,Friendly,Jeonju,South Korea,False,AFC,1575.0,CAF,1630.0
2001-11-14,Spain,Mexico,1,0,Friendly,Huelva,Spain,False,UEFA,1855.0,CONCACAF,1647.0
2001-11-14,Uruguay,Argentina,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2002-01-27,Mexico,South Korea,0,0,Gold Cup,Pasadena,United States,True,CONCACAF,1647.0,AFC,1575.0
2002-02-07,Nigeria,Senegal,1,2,African Cup of Nations,Bamako,Mali,True,CAF,1481.0,CAF,1630.0
2002-02-13,Uruguay,South Korea,2,1,Friendly,Montevideo,Uruguay,False,CONMEBOL,1679.0,AFC,1575.0
2002-04-17,Germany,Argentina,0,1,Friendly,Stuttgart,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2002-04-17,Italy,Uruguay,1,1,Friendly,Milan,Italy,False,UEFA,1718.0,CONMEBOL,1679.0
2002-05-12,Mexico,Colombia,2,1,Friendly,Mexico City,Mexico,False,CONCACAF,1647.0,CONMEBOL,1679.0
2002-05-26,South Korea,France,2,3,Friendly,Suwon,South Korea,False,AFC,1575.0,UEFA,1853.0
2002-05-31,France,Senegal,0,1,FIFA World Cup,Seoul,South Korea,True,UEFA,1853.0,CAF,1630.0
2002-06-02,Argentina,Nigeria,1,0,FIFA World Cup,Kashima,Japan,True,CONMEBOL,1886.0,CAF,1481.0
2002-06-06,France,Uruguay,0,0,FIFA World Cup,Busan,South Korea,True,UEFA,1853.0,CONMEBOL,1679.0
2002-06-11,Senegal,Uruguay,3,3,FIFA World Cup,Suwon,South Korea,True,CAF,1630.0,CONMEBOL,1679.0
2002-06-13,Mexico,Italy,1,1,FIFA World Cup,Ōita,Japan,True,CONCACAF,1647.0,UEFA,1718.0
2002-06-18,South Korea,Italy,2,1,FIFA World Cup,Daejeon,South Korea,False,AFC,1575.0,UEFA,1718.0
2002-06-22,South Korea,Spain,0,0,FIFA World Cup,Gwangju,South Korea,False,AFC,1575.0,UEFA,1855.0
2002-06-25,South Korea,Germany,0,1,FIFA World Cup,Seoul,South Korea,False,AFC,1575.0,UEFA,1717.0
2002-06-30,Germany,Brazil,0,2,FIFA World Cup,Yokohama,Japan,True,UEFA,1717.0,CONMEBOL,1776.0
2002-10-12,Senegal,Nigeria,2,2,Friendly,Dakar,Senegal,False,CAF,1630.0,CAF,1481.0
2002-11-20,Japan,Argentina,0,2,Friendly,Saitama,Japan,False,AFC,1653.0,CONMEBOL,1886.0
2002-11-20,South Korea,Brazil,2,3,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1776.0
2003-02-04,Mexico,Argentina,0,1,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
2003-02-12,Mexico,Colombia,0,0,Friendly,Phoenix,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2003-02-12,Spain,Germany,3,1,Friendly,Palma de Mallorca,Spain,False,UEFA,1855.0,UEFA,1717.0
2003-03-28,Japan,Uruguay,2,2,Friendly,Tokyo,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2003-03-29,South Korea,Colombia,0,0,Friendly,Busan,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2003-04-16,South Korea,Japan,0,1,Friendly,Seoul,South Korea,False,AFC,1575.0,AFC,1653.0
2003-04-30,Mexico,Brazil,0,0,Friendly,Guadalajara,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
2003-05-31,Japan,South Korea,0,1,Friendly,Tokyo,Japan,False,AFC,1653.0,AFC,1575.0
2003-06-08,Japan,Argentina,1,4,Kirin Cup,Osaka,Japan,False,AFC,1653.0,CONMEBOL,1886.0
